Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1983","1983","tonnes","15137600","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1984","1984","tonnes","16422000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1985","1985","tonnes","18443008","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1986","1986","tonnes","16408000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1987","1987","tonnes","17659200","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1988","1988","tonnes","16167800","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1989","1989","tonnes","16803008","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1990","1990","tonnes","18239008","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1991","1991","tonnes","18943008","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1992","1992","tonnes","19294000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1993","1993","tonnes","19520300","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1994","1994","tonnes","21292760","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1995","1995","tonnes","20189350","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1996","1996","tonnes","22645780","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1997","1997","tonnes","21186890","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1998","1998","tonnes","21575890","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1999","1999","tonnes","21685930","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2000","2000","tonnes","23293964","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2001","2001","tonnes","19852512","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2002","2002","tonnes","20782288","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2003","2003","tonnes","20783556","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2004","2004","tonnes","20675012","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2005","2005","tonnes","19222700","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2006","2006","tonnes","19989724","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2007","2007","tonnes","20179192","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2008","2008","tonnes","18826578","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2009","2009","tonnes","19622476","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2010","2010","tonnes","18350034","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2011","2011","tonnes","19506150","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2012","2012","tonnes","21090685","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2013","2013","tonnes","19715480","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2014","2014","tonnes","20056500","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2015","2015","tonnes","20012720","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2016","2016","tonnes","20426359","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2017","2017","tonnes","20453438","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","2018","2018","tonnes","20607342","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1961","1961","tonnes","2458000","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1962","1962","tonnes","2996000","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1963","1963","tonnes","3187000","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1964","1964","tonnes","3319000","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1965","1965","tonnes","3460000","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1966","1966","tonnes","3856422","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1967","1967","tonnes","4054142","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1968","1968","tonnes","4723777","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1969","1969","tonnes","4168674","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1970","1970","tonnes","3801311","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1971","1971","tonnes","3890351","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1972","1972","tonnes","3875428","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1973","1973","tonnes","4207728","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1974","1974","tonnes","5097717","","Official data"
"QC","Crops","231","United States of America","5510","Production","27","Rice, paddy","1975","1975","tonnes","5825774","","Official data"
